Subúrbio,Endereço,Salas,Tipo,Distância,Código Postal,Quartos,Banheiros,Garagem,Tamanho do Terreno,Área Construída,Ano de Construção,Latitude,Longitude,Quantidade de Imóveis na Região,Preço,Preço Previsto LightGBM,Erro Percentual
Port Melbourne,205/15 Pickles St,2,Apartamento,3.8,3207.0,2.0,1.0,1.0,0.0,61.0,2005.0,-37.8443,144.9442,8648.0,"$600,000.00","$593,782.59",1.04%
Port Melbourne,55/4 Seisman Pl,2,Apartamento,3.8,3207.0,2.0,2.0,2.0,21715.0,99.0,2005.0,-37.8424,144.9449,8648.0,"$1,030,000.00","$1,095,590.82",6.37%
Prahran,47 Wrights Tce,3,Casa,4.5,3181.0,3.0,1.0,0.0,195.0,,,-37.851,145.0055,7717.0,"$1,251,000.00","$1,336,091.83",6.80%
Prahran,111 Chomley St,2,Casa,4.5,3181.0,2.0,1.0,1.0,210.0,,,-37.8551,145.0058,7717.0,"$1,305,000.00","$1,367,835.06",4.81%
Prahran,1 Closeburn Av,3,Casa,4.5,3181.0,,,,,,,,,7717.0,"$2,250,000.00","$1,686,583.29",25.04%
Prahran,208/11 Hillingdon Pl,1,Apartamento,4.5,3181.0,1.0,1.0,1.0,0.0,,1900.0,-37.8516,144.9943,7717.0,"$550,000.00","$416,367.89",24.30%
Prahran,4/235 Dandenong Rd,2,Apartamento,4.5,3181.0,,,,,,,,,7717.0,"$805,000.00","$698,382.47",13.24%
Prahran,8 Green St,2,Casa,4.5,3181.0,,,,,,,,,7717.0,"$1,615,000.00","$1,326,434.03",17.87%
Prahran,303/10 Hillingdon Pl,2,Apartamento,4.5,3181.0,2.0,1.0,1.0,2842.0,84.0,1920.0,-37.8513,144.9943,7717.0,"$645,000.00","$584,038.12",9.45%
Prahran,7/72 Williams Rd,2,Apartamento,4.5,3181.0,2.0,1.0,1.0,72.0,69.0,1976.0,-37.8542,145.0024,7717.0,"$550,000.00","$651,499.52",18.45%
Prahran,12/28 Wynnstay Rd,1,Apartamento,4.5,3181.0,1.0,1.0,1.0,0.0,,,-37.8529,145.0103,7717.0,"$410,000.00","$388,080.34",5.35%
Prahran,101/323 Dandenong Rd,2,Apartamento,4.5,3181.0,2.0,2.0,2.0,1146.0,,,-37.8597,145.0093,7717.0,"$690,000.00","$845,344.90",22.51%
Prahran,4/605 High St,2,Apartamento,4.5,3181.0,2.0,1.0,1.0,0.0,59.0,1970.0,-37.8538,145.0088,7717.0,"$630,000.00","$651,252.63",3.37%
Prahran,18/61 High St,2,Apartamento,4.5,3181.0,2.0,1.0,1.0,8220.0,87.0,1965.0,-37.8508,144.9874,7717.0,"$685,000.00","$560,525.44",18.17%
Prahran,4/38 Porter St,2,Apartamento,4.5,3181.0,2.0,1.0,1.0,479.0,,,-37.8489,144.9903,7717.0,"$570,000.00","$757,251.00",32.85%
Prahran,44 Spring St,1,Casa,4.5,3181.0,1.0,1.0,0.0,108.0,54.0,1905.0,-37.8508,145.0051,7717.0,"$860,000.00","$833,344.90",3.10%
Prahran,113 Albert St,2,Casa,4.5,3181.0,,,,,,,,,7717.0,"$1,388,000.00","$1,326,434.03",4.44%
Prahran,277 Dandenong Rd,3,Casa,4.5,3181.0,3.0,1.0,0.0,249.0,,,-37.859,145.0038,7717.0,"$880,000.00","$1,411,066.99",60.35%
Prahran,205/201 High St,2,Apartamento,4.5,3181.0,2.0,1.0,1.0,0.0,,,-37.8519,144.9948,7717.0,"$475,000.00","$522,616.52",10.02%
Prahran,26/670 Malvern Rd,2,Apartamento,4.5,3181.0,2.0,1.0,1.0,0.0,,,-37.849,145.0088,7717.0,"$888,000.00","$708,697.91",20.19%
Preston,7/4 Austral Av,2,Terreno,8.8,3072.0,,,,,,,,,14577.0,"$792,000.00","$621,508.30",21.53%
Preston,2/25 Inverloch St,2,Casa,8.8,3072.0,,,,,,,,,14577.0,"$605,000.00","$798,938.38",32.06%
Preston,502/49 Plenty Rd,2,Apartamento,8.8,3072.0,2.0,1.0,1.0,0.0,,2009.0,-37.7499,145.0031,14577.0,"$413,000.00","$489,474.97",18.52%
Preston,14 West St,3,Casa,8.8,3072.0,3.0,2.0,2.0,572.0,118.0,1935.0,-37.736,145.0033,14577.0,"$1,190,000.00","$1,024,240.37",13.93%
Preston,2 Bruce St,2,Casa,8.8,3072.0,2.0,1.0,2.0,465.0,,,-37.7424,145.0026,14577.0,"$2,000,000.00","$841,953.44",57.90%
Preston,4 Devon St,3,Casa,8.8,3072.0,3.0,1.0,2.0,513.0,,,-37.7505,144.991,14577.0,"$1,045,000.00","$918,151.46",12.14%
Preston,7 Leicester St,3,Casa,8.8,3072.0,3.0,2.0,3.0,604.0,123.0,1925.0,-37.7438,144.9971,14577.0,"$1,121,000.00","$1,134,327.96",1.19%
Preston,2/15 Percival St,3,Apartamento,8.8,3072.0,3.0,1.0,1.0,210.0,,1996.0,-37.7317,145.0083,14577.0,"$715,000.00","$618,177.01",13.54%
Preston,263 Tyler St,4,Casa,8.8,3072.0,4.0,3.0,2.0,466.0,,,-37.731,145.0115,14577.0,"$1,200,000.00","$1,251,154.93",4.26%
Preston,53 William St,3,Casa,8.8,3072.0,3.0,2.0,2.0,472.0,123.0,1965.0,-37.7336,145.0022,14577.0,"$917,500.00","$1,016,119.97",10.75%
Preston,125 Albert St,4,Casa,8.8,3072.0,4.0,1.0,1.0,494.0,,,-37.7386,145.0234,14577.0,"$770,000.00","$894,283.19",16.14%
Preston,31 Benambra St,3,Casa,8.8,3072.0,3.0,2.0,2.0,319.0,124.0,1940.0,-37.7334,144.9873,14577.0,"$800,000.00","$864,343.61",8.04%
Preston,3 Carthew Gr,4,Casa,8.8,3072.0,4.0,1.0,2.0,521.0,146.0,1935.0,-37.7506,144.99,14577.0,"$1,075,000.00","$1,057,994.76",1.58%
Preston,3 Evelyn St,3,Casa,8.8,3072.0,3.0,2.0,1.0,511.0,,,-37.7377,144.9911,14577.0,"$1,015,000.00","$977,564.43",3.69%
Preston,1/26 McNamara St,2,Casa,8.8,3072.0,,,,,,,,,14577.0,"$825,000.00","$767,387.80",6.98%
Preston,1/492 Murray Rd,2,Apartamento,8.8,3072.0,,,,,,,,,14577.0,"$532,500.00","$525,526.42",1.31%
Preston,110 Raglan St,3,Terreno,8.8,3072.0,3.0,2.0,2.0,242.0,103.6,,-37.7506,145.0185,14577.0,"$880,000.00","$790,832.93",10.13%
Preston,118 Wood St,3,Casa,8.8,3072.0,3.0,2.0,2.0,670.0,140.0,,-37.7353,145.0232,14577.0,"$1,020,000.00","$982,703.38",3.66%
Preston,22 Austral Av,3,Casa,8.8,3072.0,,,,,,,,,14577.0,"$1,120,000.00","$880,073.93",21.42%
Preston,33 Grandview Rd,3,Casa,8.8,3072.0,3.0,1.0,3.0,624.0,145.0,1950.0,-37.7373,144.9864,14577.0,"$1,000,000.00","$928,829.16",7.12%
Preston,86 Malpas St,3,Casa,8.8,3072.0,3.0,0.0,0.0,533.0,,,-37.7336,145.0168,14577.0,"$1,010,000.00","$865,972.60",14.26%
Preston,12A Milton Cr,3,Casa,8.8,3072.0,,,,,,,,,14577.0,"$860,000.00","$895,853.23",4.17%
Preston,21 Robeson St,4,Casa,8.8,3072.0,4.0,1.0,2.0,556.0,,1935.0,-37.7489,144.9861,14577.0,"$1,110,000.00","$1,039,250.50",6.37%
Preston,47 Youngman St,2,Casa,8.8,3072.0,2.0,1.0,1.0,405.0,,,-37.7356,145.0087,14577.0,"$800,000.00","$743,287.82",7.09%
Preston,20 Ambon St,3,Casa,8.8,3072.0,3.0,1.0,1.0,674.0,90.0,1955.0,-37.7341,145.0275,14577.0,"$910,000.00","$933,880.35",2.62%
Preston,12 Belgrove St,3,Casa,8.8,3072.0,3.0,1.0,1.0,690.0,,,-37.7452,145.0192,14577.0,"$1,215,000.00","$975,961.73",19.67%
Preston,2 Bruce St,2,Casa,8.8,3072.0,2.0,1.0,2.0,465.0,,,-37.7424,145.0026,14577.0,"$2,300,000.00","$1,024,216.32",55.47%
Preston,60 Carlisle St,2,Casa,8.8,3072.0,2.0,1.0,0.0,258.0,,1940.0,-37.7521,145.0071,14577.0,"$1,108,000.00","$820,768.07",25.92%
Preston,2/853 High St,2,Terreno,8.8,3072.0,,,,,,,,,14577.0,"$610,000.00","$621,508.30",1.89%
Preston,11 Murphy St,3,Casa,8.8,3072.0,3.0,1.0,2.0,620.0,,,-37.7305,144.9856,14577.0,"$801,000.00","$1,004,728.51",25.43%
Preston,83A Tyler St,3,Terreno,8.8,3072.0,,,,,,,,,14577.0,"$655,000.00","$682,977.49",4.27%
Preston,227 Wood St,3,Casa,8.8,3072.0,3.0,1.0,2.0,486.0,,,-37.7341,145.0096,14577.0,"$1,010,000.00","$888,371.98",12.04%
Preston,6 Adams St,3,Casa,8.8,3072.0,3.0,1.0,2.0,581.0,90.0,1960.0,-37.7536,145.0191,14577.0,"$690,000.00","$924,840.49",34.03%
Preston,3/26 Belgrove St,2,Casa,8.8,3072.0,,,,,,,,,14577.0,"$620,000.00","$798,938.38",28.86%
Preston,460 Bell St,2,Casa,8.8,3072.0,2.0,1.0,1.0,319.0,,1955.0,-37.7442,144.9958,14577.0,"$630,000.00","$745,520.77",18.34%
Preston,39 Malpas St,3,Casa,8.8,3072.0,3.0,2.0,4.0,637.0,124.0,1950.0,-37.7344,145.0208,14577.0,"$1,100,000.00","$1,075,510.03",2.23%
Preston,72 McNamara St,3,Casa,8.8,3072.0,3.0,1.0,2.0,575.0,,,-37.7288,144.9849,14577.0,"$1,055,000.00","$922,625.89",12.55%
Preston,1/584 Murray Rd,2,Apartamento,8.8,3072.0,2.0,1.0,2.0,196.0,,,-37.7362,144.9885,14577.0,"$560,000.00","$545,973.55",2.50%
Preston,3/152 Tyler St,1,Apartamento,8.8,3072.0,1.0,1.0,1.0,896.0,65.0,2011.0,-37.7316,145.0201,14577.0,"$385,000.00","$362,355.93",5.88%
Princes Hill,288 Richardson St,3,Casa,3.7,3054.0,,,,,,,,,1008.0,"$1,550,000.00","$1,496,078.65",3.48%
Reservoir,2 Fordham Rd,4,Casa,11.2,3073.0,4.0,1.0,2.0,659.0,,,-37.7148,145.019,21650.0,"$741,000.00","$822,346.80",10.98%
Reservoir,6 Greenock St,3,Casa,11.2,3073.0,3.0,1.0,1.0,547.0,,,-37.7039,145.0226,21650.0,"$725,000.00","$671,239.89",7.42%
Reservoir,2/144 Hickford St,3,Apartamento,11.2,3073.0,3.0,1.0,2.0,320.0,,,-37.7018,145.0134,21650.0,"$615,000.00","$605,177.11",1.60%
Reservoir,3/963 High St,2,Apartamento,11.2,3073.0,2.0,1.0,1.0,0.0,,,-37.7093,145.0083,21650.0,"$406,000.00","$409,448.05",0.85%
Reservoir,92 Lawley St,3,Casa,11.2,3073.0,,,,,,,,,21650.0,"$825,000.00","$690,430.15",16.31%
Reservoir,29 Southernhay St,3,Casa,11.2,3073.0,3.0,1.0,2.0,649.0,,,-37.7258,145.0113,21650.0,"$1,010,000.00","$855,740.28",15.27%
Reservoir,83 Whitelaw St,2,Casa,11.2,3073.0,2.0,1.0,2.0,705.0,,,-37.712,145.0205,21650.0,"$852,000.00","$787,746.29",7.54%
Reservoir,18 Zinnia St,3,Casa,11.2,3073.0,3.0,1.0,1.0,490.0,116.0,1970.0,-37.7152,144.9817,21650.0,"$595,000.00","$666,277.38",11.98%
Reservoir,4/27 Allenby Av,2,Apartamento,11.2,3073.0,,,,,,,,,21650.0,"$511,000.00","$501,878.99",1.78%
Reservoir,1m Bonview St,3,Terreno,11.2,3073.0,,,,,,,,,21650.0,"$663,500.00","$653,241.45",1.55%
Reservoir,5 Carson St,3,Casa,11.2,3073.0,3.0,1.0,2.0,874.0,,,-37.6982,145.0043,21650.0,"$665,000.00","$793,873.63",19.38%
Reservoir,1/4 Kenilworth St,3,Apartamento,11.2,3073.0,3.0,1.0,1.0,267.0,,,-37.714,145.007,21650.0,"$631,000.00","$594,922.88",5.72%
Reservoir,1/9 Loddon Av,3,Terreno,11.2,3073.0,,,,,,,,,21650.0,"$668,000.00","$653,241.45",2.21%
Reservoir,11 Mais St,4,Casa,11.2,3073.0,4.0,2.0,2.0,696.0,142.0,1965.0,-37.7074,145.0276,21650.0,"$905,000.00","$858,566.78",5.13%
Reservoir,33 McMahon Rd,5,Casa,11.2,3073.0,5.0,2.0,2.0,676.0,100.0,1960.0,-37.7114,145.021,21650.0,"$845,000.00","$876,537.16",3.73%
Reservoir,3/138 Rathcown Rd,3,Terreno,11.2,3073.0,3.0,2.0,2.0,213.0,1.0,2012.0,-37.7085,145.018,21650.0,"$815,000.00","$652,454.76",19.94%
Reservoir,19 Tovey St,4,Casa,11.2,3073.0,4.0,3.0,3.0,697.0,213.0,1970.0,-37.701,144.9993,21650.0,"$770,000.00","$1,001,522.49",30.07%
Reservoir,37 Vale St,2,Casa,11.2,3073.0,2.0,1.0,1.0,537.0,,,-37.7269,144.988,21650.0,"$935,000.00","$762,048.54",18.50%
Reservoir,22 Wilson Bvd,3,Casa,11.2,3073.0,3.0,1.0,2.0,435.0,102.0,1960.0,-37.7054,144.9945,21650.0,"$610,000.00","$704,326.49",15.46%
Reservoir,8 Allenby Av,2,Casa,11.2,3073.0,,,,,,,,,21650.0,"$980,000.00","$702,545.04",28.31%
Reservoir,96b Cheddar Rd,4,Casa,11.2,3073.0,0.0,1.0,2.0,606.0,,,-37.6987,145.0203,21650.0,"$678,500.00","$753,390.57",11.04%
Reservoir,1 Delaware St,2,Casa,11.2,3073.0,2.0,1.0,1.0,419.0,100.0,1940.0,-37.721,145.016,21650.0,"$861,500.00","$695,551.53",19.26%
Reservoir,21 Henty St,3,Casa,11.2,3073.0,3.0,1.0,1.0,551.0,115.0,1950.0,-37.7194,145.0015,21650.0,"$801,000.00","$712,318.66",11.07%
Reservoir,72 Henty St,4,Casa,11.2,3073.0,4.0,1.0,2.0,928.0,,,-37.7179,144.9908,21650.0,"$1,150,000.00","$961,168.93",16.42%
Reservoir,3 Horton St,3,Casa,11.2,3073.0,3.0,2.0,2.0,567.0,,,-37.7236,144.9876,21650.0,"$760,000.00","$788,960.34",3.81%
Reservoir,2/6 Merrilands Rd,2,Apartamento,11.2,3073.0,2.0,1.0,1.0,143.0,85.0,2009.0,-37.6955,145.0097,21650.0,"$490,000.00","$423,333.49",13.61%
Reservoir,1/74 Miranda Rd,3,Casa,11.2,3073.0,3.0,1.0,2.0,371.0,112.0,1950.0,-37.7068,145.0193,21650.0,"$605,000.00","$629,858.72",4.11%
Reservoir,4 Moore Cr,3,Casa,11.2,3073.0,,,,,,,,,21650.0,"$810,000.00","$750,979.97",7.29%
Reservoir,1/209 Purinuan Rd,2,Terreno,11.2,3073.0,2.0,2.0,2.0,254.0,93.0,2007.0,-37.7071,145.0108,21650.0,"$652,000.00","$640,185.97",1.81%
Reservoir,2/96 Darebin Bvd,2,Terreno,11.2,3073.0,,,,,,,,,21650.0,"$515,000.00","$516,771.69",0.34%
Reservoir,1/80 Delaware St,2,Terreno,11.2,3073.0,2.0,1.0,1.0,202.0,,,-37.7199,145.0091,21650.0,"$615,000.00","$563,494.15",8.37%
Reservoir,3/80 Delaware St,1,Apartamento,11.2,3073.0,1.0,1.0,1.0,108.0,,,-37.7196,145.0092,21650.0,"$407,000.00","$341,000.88",16.22%
Reservoir,2/15 MacArtney St,1,Casa,11.2,3073.0,,,,,,,,,21650.0,"$315,000.00","$539,817.20",71.37%
Reservoir,39 Manoel Av,5,Casa,11.2,3073.0,,,,,,,,,21650.0,"$871,000.00","$1,011,914.70",16.18%
Reservoir,44 Mendip Rd,4,Casa,11.2,3073.0,4.0,1.0,3.0,635.0,,,-37.7205,145.0165,21650.0,"$930,000.00","$903,582.78",2.84%
Reservoir,1/28 North Rd,3,Terreno,11.2,3073.0,3.0,2.0,2.0,257.0,120.0,,-37.7218,145.0231,21650.0,"$741,000.00","$720,284.19",2.80%
Reservoir,2/87 Purinuan Rd,2,Casa,11.2,3073.0,2.0,1.0,1.0,101.0,67.0,1980.0,-37.7091,145.0259,21650.0,"$375,000.00","$387,758.75",3.40%
Reservoir,6 Sedge Ct,4,Casa,11.2,3073.0,4.0,2.0,5.0,768.0,,,-37.6947,144.9851,21650.0,"$1,005,000.00","$944,047.80",6.06%
Reservoir,24 Wimmera Av,2,Casa,11.2,3073.0,,,,,,,,,21650.0,"$748,500.00","$702,545.04",6.14%
Reservoir,32 Ayr St,4,Casa,11.2,3073.0,4.0,1.0,4.0,605.0,,,-37.7051,145.0331,21650.0,"$800,000.00","$711,548.41",11.06%
Reservoir,1/6 Corvey Rd,3,Apartamento,11.2,3073.0,,,,,,,,,21650.0,"$640,000.00","$615,379.60",3.85%
Reservoir,2/8 Cuthbert Rd,3,Terreno,11.2,3073.0,,,,,,,,,21650.0,"$730,000.00","$653,241.45",10.51%
Reservoir,42 Elinda Pl,2,Apartamento,11.2,3073.0,2.0,1.0,1.0,166.0,,1990.0,-37.6986,145.024,21650.0,"$395,000.00","$414,942.16",5.05%
Reservoir,2/19 Tambo Av,2,Terreno,11.2,3073.0,,,,,,,,,21650.0,"$550,000.00","$555,445.78",0.99%
Reservoir,114 Glasgow Av,5,Casa,11.2,3073.0,,,,,,,,,21650.0,"$1,075,000.00","$1,011,914.70",5.87%
Reservoir,83 Glasgow Av,3,Casa,11.2,3073.0,,,,,,,,,21650.0,"$643,500.00","$750,979.97",16.70%
Reservoir,6 Joffre St,2,Casa,11.2,3073.0,2.0,2.0,1.0,715.0,,,-37.7302,145.0129,21650.0,"$1,025,000.00","$942,444.40",8.05%
Reservoir,4/65 Thackeray Rd,2,Apartamento,11.2,3073.0,2.0,1.0,1.0,110.0,1.0,1960.0,-37.7216,145.0099,21650.0,"$505,000.00","$488,678.77",3.23%
Richmond,7 Berry St,2,Casa,2.6,3121.0,2.0,1.0,0.0,150.0,,,-37.8191,144.9977,14949.0,"$950,000.00","$995,970.55",4.84%
Richmond,60 Gardner St,2,Casa,2.6,3121.0,2.0,1.0,0.0,166.0,,,-37.8172,145.0053,14949.0,"$1,110,000.00","$1,098,260.23",1.06%
Richmond,49 Garfield St,2,Terreno,2.6,3121.0,2.0,1.0,1.0,113.0,118.0,2012.0,-37.8119,144.9947,14949.0,"$950,000.00","$870,662.45",8.35%
Richmond,4/39 Hunter St,2,Apartamento,2.6,3121.0,2.0,1.0,1.0,826.0,99.0,1996.0,-37.821,145.0054,14949.0,"$1,226,000.00","$693,216.35",43.46%
Richmond,516/2 McGoun St,1,Apartamento,2.6,3121.0,1.0,1.0,1.0,2044.0,,,-37.817,144.9955,14949.0,"$500,000.00","$333,260.57",33.35%
Richmond,118 Somerset St,3,Casa,2.6,3121.0,3.0,1.0,0.0,176.0,106.0,1900.0,-37.8162,145.006,14949.0,"$1,214,000.00","$1,256,963.15",3.54%
Richmond,7 Barkly Av,3,Casa,2.6,3121.0,,,,,,,,,14949.0,"$1,510,000.00","$1,433,933.04",5.04%
Richmond,213/253 Bridge Rd,1,Apartamento,2.6,3121.0,1.0,1.0,1.0,3512.0,,2011.0,-37.8183,144.9979,14949.0,"$370,000.00","$349,659.12",5.50%
Richmond,308/633 Church St,3,Apartamento,2.6,3121.0,3.0,1.0,1.0,0.0,90.0,1999.0,-37.833,144.997,14949.0,"$790,000.00","$789,770.36",0.03%
Richmond,29 Gipps St,3,Casa,2.6,3121.0,3.0,2.0,0.0,848.0,,,-37.8235,144.9963,14949.0,"$1,400,000.00","$1,637,849.97",16.99%
Richmond,8/12 Howard St,1,Apartamento,2.6,3121.0,,,,,,,,,14949.0,"$485,000.00","$398,784.43",17.78%
Richmond,307/18 Hull St,2,Apartamento,2.6,3121.0,2.0,1.0,1.0,0.0,,2012.0,-37.8175,144.9974,14949.0,"$500,000.00","$554,040.46",10.81%
Richmond,1/2 Little Kent St,2,Terreno,2.6,3121.0,2.0,2.0,1.0,0.0,137.0,2002.0,-37.8151,145.0003,14949.0,"$1,090,000.00","$1,018,616.88",6.55%
Richmond,113A Richmond Tce,3,Casa,2.6,3121.0,3.0,1.0,0.0,240.0,115.0,1958.0,-37.8221,144.9964,14949.0,"$1,785,000.00","$1,486,250.07",16.74%
Richmond,106/59 Stawell St,2,Apartamento,2.6,3121.0,2.0,1.0,1.0,7455.0,65.0,2008.0,-37.822,145.0104,14949.0,"$560,000.00","$551,796.53",1.46%
Richmond,101/27 Dickmann St,2,Apartamento,2.6,3121.0,2.0,2.0,1.0,760.0,,2010.0,-37.825,144.9976,14949.0,"$690,000.00","$692,285.99",0.33%
Richmond,43 Gardner St,2,Casa,2.6,3121.0,2.0,1.0,0.0,134.0,63.7,1900.0,-37.817,145.0058,14949.0,"$1,050,000.00","$931,246.10",11.31%
Richmond,293 Highett St,3,Casa,2.6,3121.0,3.0,2.0,1.0,181.0,,,-37.8161,145.0037,14949.0,"$2,060,000.00","$1,468,099.38",28.73%
Richmond,8/7 Westbank Tce,2,Apartamento,2.6,3121.0,,,,,,,,,14949.0,"$490,000.00","$646,470.20",31.93%
Richmond,21/72 Baker St,1,Apartamento,2.6,3121.0,,,,,,,,,14949.0,"$310,000.00","$398,784.43",28.64%
Richmond,62 Butler St,2,Casa,2.6,3121.0,2.0,1.0,0.0,111.0,,,-37.8108,144.9955,14949.0,"$860,000.00","$867,855.30",0.91%
Richmond,6/323 Church St,3,Terreno,2.6,3121.0,3.0,1.0,2.0,0.0,100.0,2010.0,-37.8221,144.9988,14949.0,"$1,052,000.00","$1,060,899.13",0.85%
Richmond,2 Portland St,3,Casa,2.6,3121.0,3.0,2.0,7.0,230.0,204.0,2011.0,-37.8213,144.9948,14949.0,"$3,000,000.00","$2,234,506.43",25.52%
Richmond,401/1 Railway Pl,2,Apartamento,2.6,3121.0,,,,,,,,,14949.0,"$685,000.00","$689,471.64",0.65%
Richmond,3 Kimber St,3,Casa,2.6,3121.0,3.0,1.0,1.0,154.0,95.0,1900.0,-37.8264,145.0123,14949.0,"$1,330,000.00","$1,255,978.08",5.57%
Richmond,10/9 Westbank Tce,2,Apartamento,2.6,3121.0,,,,,,,,,14949.0,"$440,000.00","$604,604.71",37.41%
Richmond,304/253 Bridge Rd,2,Apartamento,2.6,3121.0,2.0,2.0,1.0,3512.0,,2011.0,-37.8183,144.9979,14949.0,"$630,000.00","$774,403.77",22.92%
Richmond,30 Corsair St,2,Casa,2.6,3121.0,2.0,1.0,0.0,178.0,,,-37.8226,145.0064,14949.0,"$1,210,000.00","$1,145,213.41",5.35%
Richmond,2 Moore St,1,Casa,2.6,3121.0,1.0,1.0,0.0,126.0,77.0,1900.0,-37.8259,145.0107,14949.0,"$911,000.00","$838,729.52",7.93%
Richmond,57 Type St,3,Casa,2.6,3121.0,3.0,1.0,1.0,318.0,,,-37.8225,145.0096,14949.0,"$1,590,000.00","$1,612,143.15",1.39%
Rosanna,4/26 Arden Cr,3,Apartamento,11.4,3084.0,,,,,,,,,3540.0,"$888,500.00","$778,053.84",12.43%
Rosanna,154 Grandview Gr,4,Casa,11.4,3084.0,4.0,2.0,2.0,607.0,,,-37.7334,145.0631,3540.0,"$1,380,000.00","$1,119,033.22",18.91%
Rosanna,3/14 Jolliffe Cr,3,Terreno,11.4,3084.0,,,,,,,,,3540.0,"$810,000.00","$780,481.44",3.64%
Rosanna,34 Haughton Pde,4,Casa,11.4,3084.0,4.0,1.0,2.0,672.0,,,-37.7438,145.0769,3540.0,"$1,150,000.00","$1,058,349.15",7.97%
Rosanna,35 Thomson Dr,4,Casa,11.4,3084.0,4.0,2.0,2.0,613.0,,,-37.7323,145.0692,3540.0,"$1,160,000.00","$1,121,630.48",3.31%
Rosanna,7/4 Banyule Rd,2,Apartamento,11.4,3084.0,2.0,1.0,1.0,190.0,105.0,1980.0,-37.7437,145.0729,3540.0,"$615,000.00","$555,039.10",9.75%
Rosanna,5 Finlayson St,3,Casa,11.4,3084.0,3.0,2.0,2.0,581.0,,,-37.7399,145.0681,3540.0,"$940,000.00","$911,626.60",3.02%
Rosanna,2/5 Golf Av,3,Terreno,11.4,3084.0,,,,,,,,,3540.0,"$800,000.00","$780,481.44",2.44%
Seddon,15 Bellairs Av,2,Casa,6.6,3011.0,,,,,,,,,2417.0,"$842,000.00","$830,918.54",1.32%
Seddon,199 Buckley St,2,Casa,6.6,3011.0,2.0,1.0,0.0,269.0,80.0,1900.0,-37.8026,144.8882,2417.0,"$665,000.00","$780,960.51",17.44%
Seddon,29 Tennyson St,3,Casa,6.6,3011.0,3.0,1.0,0.0,220.0,,1920.0,-37.8077,144.8883,2417.0,"$950,000.00","$968,700.27",1.97%
Seddon,7/20 Bayview Rd,2,Apartamento,6.6,3011.0,,,,,,,,,2417.0,"$495,000.00","$504,695.16",1.96%
Seddon,4 Henry St,2,Casa,6.6,3011.0,2.0,1.0,2.0,249.0,,,-37.8052,144.8879,2417.0,"$1,085,000.00","$880,930.32",18.81%
Seddon,3 Walter St,3,Casa,6.6,3011.0,3.0,1.0,1.0,205.0,,,-37.8053,144.8967,2417.0,"$847,000.00","$915,624.05",8.10%
Seddon,68 Windsor St,2,Casa,6.6,3011.0,2.0,1.0,1.0,116.0,,,-37.8046,144.891,2417.0,"$785,000.00","$739,251.66",5.83%
South Melbourne,20 Glover St,3,Casa,2.1,3205.0,3.0,2.0,1.0,197.0,168.0,1900.0,-37.8395,144.9489,5943.0,"$2,240,000.00","$2,003,992.82",10.54%
South Melbourne,28 Nelson Pl,3,Casa,2.1,3205.0,3.0,2.0,1.0,230.0,,,-37.8373,144.9527,5943.0,"$2,050,000.00","$2,047,419.22",0.13%
South Melbourne,8/192 Cecil St,1,Apartamento,2.1,3205.0,1.0,1.0,1.0,0.0,42.0,1970.0,-37.8344,144.9581,5943.0,"$460,000.00","$543,581.38",18.17%
South Melbourne,5 Park Pl,2,Apartamento,2.1,3205.0,2.0,1.0,0.0,438.0,2.0,1900.0,-37.8353,144.9599,5943.0,"$650,000.00","$801,519.74",23.31%
South Melbourne,24B Dow St,2,Terreno,2.1,3205.0,2.0,1.0,1.0,327.0,75.0,2004.0,-37.8351,144.964,5943.0,"$1,100,000.00","$1,160,782.75",5.53%
South Melbourne,27 Lyell St,3,Casa,2.1,3205.0,3.0,1.0,1.0,204.0,105.0,1910.0,-37.8365,144.9497,5943.0,"$1,820,000.00","$1,646,134.96",9.55%
South Melbourne,705/2 Albert Rd,1,Apartamento,2.1,3205.0,,,,,,,,,5943.0,"$580,000.00","$499,103.00",13.95%
South Melbourne,13 Martin St,3,Casa,2.1,3205.0,3.0,2.0,2.0,202.0,,,-37.837,144.9585,5943.0,"$1,780,000.00","$2,207,729.51",24.03%
South Melbourne,55 Cobden St,2,Casa,2.1,3205.0,2.0,1.0,0.0,102.0,,1880.0,-37.8355,144.9675,5943.0,"$1,024,000.00","$1,010,499.85",1.32%
South Melbourne,53/39 Dorcas St,3,Apartamento,2.1,3205.0,3.0,2.0,2.0,0.0,110.87,2003.0,-37.8309,144.9686,5943.0,"$680,000.00","$878,870.16",29.25%
South Melbourne,344 Moray St,3,Casa,2.1,3205.0,,,,,,,-37.8375,144.9651,5943.0,"$1,732,000.00","$2,016,522.75",16.43%
South Melbourne,125 Napier St,2,Casa,2.1,3205.0,2.0,1.0,1.0,91.0,,1970.0,-37.836,144.9638,5943.0,"$1,150,000.00","$1,132,872.42",1.49%
South Melbourne,411/38 Bank St,3,Apartamento,2.1,3205.0,3.0,2.0,2.0,0.0,150.0,2001.0,-37.8319,144.9682,5943.0,"$710,000.00","$877,159.63",23.54%
South Melbourne,16/284 Dorcas St,3,Apartamento,2.1,3205.0,,,,,,,,,5943.0,"$1,150,000.00","$1,122,357.36",2.40%
